year;month;day;order;country;session ID;page 1 (main category);page 2 (clothing model);colour;location;model photography;price;price 2;page
2008;6;19;21;29;15266;3;C17;14;6;1;48;1;1
2008;6;19;22;29;15266;3;C10;9;4;2;28;2;1
2008;6;19;1;29;15267;1;A4;3;2;2;38;2;1
2008;6;19;2;29;15267;1;A6;3;2;1;43;2;1
2008;6;19;3;29;15267;1;A15;14;5;2;33;2;1
2008;6;19;4;29;15267;1;A25;1;3;1;38;2;2
2008;6;19;5;29;15267;1;A35;14;6;2;33;2;2
2008;6;19;6;29;15267;1;A37;2;1;1;62;1;3
2008;6;19;7;29;15267;1;A41;4;2;1;43;2;3
2008;6;19;1;29;15268;2;B15;9;5;1;38;2;1
2008;6;19;1;29;15269;2;B8;4;3;2;52;1;1
2008;6;19;2;29;15269;4;P3;2;1;1;48;1;1
2008;6;19;3;29;15269;4;P17;2;6;2;38;1;1
2008;6;19;4;29;15269;4;P9;4;3;2;23;2;1
2008;6;19;5;29;15269;4;P4;4;2;1;38;1;1
2008;6;19;1;29;15270;2;B4;10;2;1;52;1;1
2008;6;19;2;29;15270;1;A16;1;6;1;33;2;1
2008;6;19;3;29;15270;3;C2;12;1;1;43;1;1
2008;6;19;4;29;15270;3;C34;7;6;1;48;1;2
2008;6;19;5;29;15270;3;C45;11;3;1;55;1;3
2008;6;19;6;29;15270;1;A2;3;1;1;43;2;1
2008;6;19;7;29;15270;1;A11;3;4;1;62;1;1
2008;6;19;8;29;15270;1;A31;6;5;2;62;1;2
2008;6;19;9;29;15270;1;A39;4;1;1;38;2;3
2008;6;19;1;29;15271;1;A27;3;3;1;55;1;2
2008;6;19;2;29;15271;1;A28;1;4;2;43;2;2
2008;6;19;3;29;15271;1;A29;2;4;1;60;1;2
2008;6;19;4;29;15271;1;A31;6;5;2;62;1;2
2008;6;19;5;29;15271;1;A41;4;2;1;43;2;3
2008;6;19;6;29;15271;1;A42;6;2;1;28;2;3
2008;6;19;7;29;15271;4;P5;3;2;1;23;2;1
2008;6;19;8;29;15271;4;P1;3;1;1;38;1;1
2008;6;19;9;29;15271;4;P20;7;1;1;23;2;2
2008;6;19;10;29;15271;4;P21;4;1;1;33;2;2
2008;6;19;11;29;15271;4;P23;6;2;2;28;2;2
2008;6;19;12;29;15271;4;P46;14;4;1;28;2;3
2008;6;19;13;29;15271;4;P49;14;5;1;33;2;3
2008;6;19;14;29;15271;4;P50;6;5;2;33;2;3
2008;6;19;15;29;15271;2;B11;2;4;1;43;2;1
2008;6;19;1;29;15272;2;B2;3;1;2;57;1;1
2008;6;19;1;46;15273;2;B16;12;6;1;52;1;1
2008;6;19;2;46;15273;2;B16;12;6;1;52;1;1
2008;6;19;1;29;15274;2;B4;10;2;1;52;1;1
2008;6;19;2;29;15274;1;A1;8;1;1;28;2;1
2008;6;19;1;29;15275;3;C12;14;4;1;43;1;1
2008;6;19;1;29;15276;3;C12;14;4;1;43;1;1
2008;6;19;1;29;15277;1;A9;3;3;1;82;1;1
2008;6;19;2;29;15277;1;A7;3;3;1;43;2;1
2008;6;19;3;29;15277;1;A5;3;2;1;43;2;1
2008;6;19;4;29;15277;1;A16;1;6;1;33;2;1
2008;6;19;5;29;15277;1;A4;3;2;2;38;2;1
2008;6;19;6;29;15277;1;A7;3;3;1;43;2;1
2008;6;19;7;29;15277;3;C5;11;2;1;48;1;1
2008;6;19;8;29;15277;3;C36;14;6;1;43;1;2
2008;6;19;9;29;15277;3;C41;13;2;1;28;2;3
2008;6;19;10;29;15277;3;C41;13;2;1;28;2;3
2008;6;19;11;29;15277;1;A7;3;3;1;43;2;1
2008;6;19;1;29;15278;1;A2;3;1;1;43;2;1
2008;6;19;2;29;15278;2;B21;12;1;1;67;1;2
2008;6;19;1;29;15279;1;A15;14;5;2;33;2;1
2008;6;19;2;29;15279;1;A30;6;4;1;38;2;2
2008;6;19;3;29;15279;1;A31;6;5;2;62;1;2
2008;6;19;4;29;15279;3;C14;9;5;1;23;2;1
2008;6;19;1;29;15280;1;A7;3;3;1;43;2;1
2008;6;19;2;29;15280;1;A15;14;5;2;33;2;1
2008;6;19;3;29;15280;1;A9;3;3;1;82;1;1
2008;6;19;4;29;15280;1;A37;2;1;1;62;1;3
2008;6;19;5;29;15280;4;P1;3;1;1;38;1;1
2008;6;19;6;29;15280;4;P3;2;1;1;48;1;1
2008;6;19;7;29;15280;4;P5;3;2;1;23;2;1
2008;6;19;8;29;15280;4;P6;2;2;1;43;1;1
2008;6;19;9;29;15280;4;P8;2;3;1;28;2;1
2008;6;19;10;29;15280;4;P17;2;6;2;38;1;1
2008;6;19;11;29;15280;4;P16;7;6;1;33;2;1
2008;6;19;12;29;15280;4;P17;2;6;2;38;1;1
2008;6;19;13;29;15280;4;P18;2;6;1;28;2;1
2008;6;19;1;29;15281;1;A15;14;5;2;33;2;1
2008;6;19;2;29;15281;1;A13;1;5;1;28;2;1
2008;6;19;1;29;15282;3;C1;4;1;2;28;2;1
2008;6;19;2;29;15282;3;C14;9;5;1;23;2;1
2008;6;19;3;29;15282;3;C17;14;6;1;48;1;1
2008;6;19;4;29;15282;1;A21;1;1;1;62;1;2
2008;6;19;5;29;15282;1;A31;6;5;2;62;1;2
2008;6;19;1;29;15283;1;A7;3;3;1;43;2;1
2008;6;19;2;29;15283;2;B4;10;2;1;52;1;1
2008;6;19;3;29;15283;2;B2;3;1;2;57;1;1
2008;6;19;4;29;15283;3;C13;9;5;1;48;1;1
2008;6;19;1;29;15284;1;A15;14;5;2;33;2;1
2008;6;19;2;29;15284;1;A17;2;6;1;62;1;1
2008;6;19;3;29;15284;1;A16;1;6;1;33;2;1
2008;6;19;4;29;15284;1;A15;14;5;2;33;2;1
2008;6;19;5;29;15284;1;A9;3;3;1;82;1;1
2008;6;19;1;29;15285;4;P48;9;4;2;33;2;3
2008;6;19;2;29;15285;1;A4;3;2;2;38;2;1
2008;6;19;3;29;15285;1;A23;6;2;2;33;2;2
2008;6;19;4;29;15285;1;A29;2;4;1;60;1;2
2008;6;19;5;29;15285;1;A31;6;5;2;62;1;2
2008;6;19;6;29;15285;1;A36;1;6;1;33;2;2
2008;6;19;7;29;15285;1;A35;14;6;2;33;2;2
2008;6;19;8;29;15285;1;A41;4;2;1;43;2;3
2008;6;19;9;29;15285;4;P5;3;2;1;23;2;1
2008;6;19;10;29;15285;4;P6;2;2;1;43;1;1
2008;6;19;11;29;15285;1;A8;3;3;1;62;1;1
2008;6;19;12;29;15285;1;A3;3;1;1;72;1;1
2008;6;19;13;29;15285;1;A4;3;2;2;38;2;1
2008;6;19;1;44;15286;2;B21;12;1;1;67;1;2
2008;6;19;2;44;15286;2;B21;12;1;1;67;1;2
2008;6;19;3;44;15286;2;B4;10;2;1;52;1;1
2008;6;19;4;44;15286;2;B4;10;2;1;52;1;1
2008;6;19;1;29;15287;3;C48;6;4;1;28;2;3
2008;6;19;2;29;15287;3;C49;4;5;2;26;2;3
2008;6;19;3;29;15287;3;C43;6;3;2;28;2;3
2008;6;19;4;29;15287;3;C55;13;1;1;48;1;4
2008;6;19;5;29;15287;3;C17;14;6;1;48;1;1
2008;6;19;6;29;15287;4;P6;2;2;1;43;1;1
2008;6;19;1;29;15288;1;A15;14;5;2;33;2;1
2008;6;19;2;29;15288;1;A2;3;1;1;43;2;1
2008;6;19;3;29;15288;3;C41;13;2;1;28;2;3
2008;6;19;1;29;15289;1;A1;8;1;1;28;2;1
2008;6;19;2;29;15289;1;A4;3;2;2;38;2;1
2008;6;19;3;29;15289;1;A23;6;2;2;33;2;2
2008;6;19;4;29;15289;1;A25;1;3;1;38;2;2
2008;6;19;5;29;15289;1;A26;2;3;1;38;2;2
2008;6;19;6;29;15289;1;A27;3;3;1;55;1;2
2008;6;19;7;29;15289;1;A28;1;4;2;43;2;2
2008;6;19;8;29;15289;1;A31;6;5;2;62;1;2
2008;6;19;9;29;15289;1;A36;1;6;1;33;2;2
2008;6;19;10;29;15289;2;B4;10;2;1;52;1;1
2008;6;19;11;29;15289;2;B9;1;3;1;48;2;1
2008;6;19;12;29;15289;3;C11;7;4;1;33;2;1
2008;6;19;13;29;15289;3;C15;6;5;1;33;2;1
2008;6;19;14;29;15289;3;C40;14;2;2;28;2;3
2008;6;19;15;29;15289;3;C50;9;5;2;20;2;3
2008;6;19;16;29;15289;3;C55;13;1;1;48;1;4
2008;6;19;17;29;15289;3;C56;6;1;2;57;1;4
2008;6;19;18;29;15289;4;P78;14;2;2;48;1;5
2008;6;19;1;29;15290;1;A11;3;4;1;62;1;1
2008;6;19;2;29;15290;4;P9;4;3;2;23;2;1
2008;6;19;3;29;15290;4;P11;4;4;2;38;1;1
2008;6;19;1;29;15291;3;C5;11;2;1;48;1;1
2008;6;19;2;29;15291;3;C33;14;5;1;48;1;2
2008;6;19;3;29;15291;3;C36;14;6;1;43;1;2
2008;6;19;4;29;15291;3;C42;7;2;1;28;2;3
2008;6;19;5;29;15291;1;A2;3;1;1;43;2;1
2008;6;19;6;29;15291;1;A5;3;2;1;43;2;1
2008;6;19;7;29;15291;1;A7;3;3;1;43;2;1
2008;6;19;1;29;15292;4;P18;2;6;1;28;2;1
2008;6;19;2;29;15292;4;P23;6;2;2;28;2;2
2008;6;19;3;29;15292;4;P70;6;6;2;38;1;4
2008;6;19;1;9;15293;2;B1;4;1;1;57;1;1
2008;6;19;2;9;15293;2;B32;6;5;1;38;2;2
2008;6;19;3;9;15293;3;C11;7;4;1;33;2;1
2008;6;19;4;9;15293;3;C24;12;2;1;33;2;2
2008;6;19;5;9;15293;3;C55;13;1;1;48;1;4
2008;6;19;6;9;15293;1;A11;3;4;1;62;1;1
2008;6;19;7;9;15293;1;A4;3;2;2;38;2;1
2008;6;19;1;29;15294;4;P11;4;4;2;38;1;1
2008;6;19;2;29;15294;4;P67;9;5;1;38;1;4
2008;6;19;1;29;15295;2;B17;6;6;2;38;2;1
2008;6;19;2;29;15295;2;B17;6;6;2;38;2;1
2008;6;19;3;29;15295;1;A33;1;5;1;38;2;2
2008;6;19;4;29;15295;1;A21;1;1;1;62;1;2
2008;6;19;5;29;15295;1;A11;3;4;1;62;1;1
2008;6;19;6;29;15295;1;A13;1;5;1;28;2;1
2008;6;19;7;29;15295;1;A33;1;5;1;38;2;2
2008;6;19;1;29;15296;1;A15;14;5;2;33;2;1
2008;6;19;1;29;15297;1;A25;1;3;1;38;2;2
2008;6;19;2;29;15297;2;B17;6;6;2;38;2;1
2008;6;19;3;29;15297;2;B4;10;2;1;52;1;1
2008;6;19;4;29;15297;2;B1;4;1;1;57;1;1
2008;6;19;1;29;15298;3;C41;13;2;1;28;2;3
2008;6;19;2;29;15298;3;C2;12;1;1;43;1;1
2008;6;19;3;29;15298;1;A35;14;6;2;33;2;2
2008;6;19;4;29;15298;3;C23;3;2;1;43;1;2
2008;6;19;1;29;15299;1;A3;3;1;1;72;1;1
2008;6;19;2;29;15299;1;A2;3;1;1;43;2;1
2008;6;19;3;29;15299;1;A12;2;4;1;38;2;1
2008;6;19;4;29;15299;1;A15;14;5;2;33;2;1
2008;6;19;5;29;15299;1;A21;1;1;1;62;1;2
2008;6;19;6;29;15299;1;A30;6;4;1;38;2;2
2008;6;19;7;29;15299;1;A11;3;4;1;62;1;1
2008;6;19;8;29;15299;2;B13;12;5;2;62;1;1
2008;6;19;9;29;15299;2;B10;2;4;1;67;1;1
2008;6;19;10;29;15299;2;B31;9;5;1;57;1;2
2008;6;19;11;29;15299;2;B30;9;4;1;57;1;2
2008;6;19;12;29;15299;2;B19;13;1;1;38;2;2
2008;6;19;13;29;15299;3;C1;4;1;2;28;2;1
2008;6;19;14;29;15299;3;C3;6;1;2;23;2;1
2008;6;19;15;29;15299;3;C4;4;2;1;48;1;1
2008;6;19;16;29;15299;3;C5;11;2;1;48;1;1
2008;6;19;17;29;15299;3;C7;13;3;1;48;1;1
2008;6;19;18;29;15299;3;C17;14;6;1;48;1;1
2008;6;19;19;29;15299;3;C11;7;4;1;33;2;1
2008;6;19;20;29;15299;3;C23;3;2;1;43;1;2
2008;6;19;21;29;15299;3;C24;12;2;1;33;2;2
2008;6;19;22;29;15299;3;C35;9;6;1;50;1;2
2008;6;19;23;29;15299;3;C35;9;6;1;50;1;2
2008;6;19;24;29;15299;4;P1;3;1;1;38;1;1
2008;6;19;25;29;15299;4;P2;3;1;1;28;2;1
2008;6;19;26;29;15299;4;P3;2;1;1;48;1;1
2008;6;19;27;29;15299;4;P4;4;2;1;38;1;1
2008;6;19;28;29;15299;4;P11;4;4;2;38;1;1
2008;6;19;29;29;15299;4;P12;4;4;1;33;2;1
2008;6;19;30;29;15299;4;P20;7;1;1;23;2;2
2008;6;19;31;29;15299;4;P30;4;4;1;33;2;2
2008;6;19;32;29;15299;4;P49;14;5;1;33;2;3
2008;6;19;33;29;15299;4;P47;14;4;1;28;2;3
2008;6;19;34;29;15299;4;P51;9;5;1;28;2;3
2008;6;19;35;29;15299;4;P56;2;1;1;33;2;4
2008;6;19;36;29;15299;4;P57;4;1;1;43;1;4
2008;6;19;37;29;15299;4;P67;9;5;1;38;1;4
2008;6;19;38;29;15299;4;P69;9;5;1;43;1;4
2008;6;19;1;29;15300;2;B34;2;6;1;48;2;2
2008;6;19;1;29;15301;4;P43;7;3;2;38;1;3
2008;6;19;2;29;15301;4;P63;14;3;2;28;2;4
2008;6;19;3;29;15301;3;C6;6;2;1;33;2;1
2008;6;19;4;29;15301;3;C58;14;2;2;48;1;4
2008;6;19;5;29;15301;3;C55;13;1;1;48;1;4
2008;6;19;1;16;15302;2;B4;10;2;1;52;1;1
2008;6;19;2;16;15302;2;B13;12;5;2;62;1;1
2008;6;19;1;29;15303;1;A13;1;5;1;28;2;1
2008;6;19;2;29;15303;4;P23;6;2;2;28;2;2
2008;6;19;3;29;15303;4;P1;3;1;1;38;1;1
2008;6;19;4;29;15303;4;P4;4;2;1;38;1;1
2008;6;19;5;29;15303;4;P7;4;3;2;28;2;1
2008;6;19;6;29;15303;4;P9;4;3;2;23;2;1
2008;6;19;7;29;15303;4;P12;4;4;1;33;2;1
2008;6;19;8;29;15303;1;A36;1;6;1;33;2;2
2008;6;19;9;29;15303;1;A23;6;2;2;33;2;2
2008;6;19;10;29;15303;1;A24;2;2;1;48;1;2
2008;6;19;11;29;15303;1;A41;4;2;1;43;2;3
2008;6;19;1;29;15304;4;P6;2;2;1;43;1;1
2008;6;19;1;29;15305;3;C26;14;3;1;28;2;2
2008;6;19;2;29;15305;3;C53;14;6;1;38;2;3
2008;6;19;3;29;15305;3;C44;14;3;1;55;1;3
2008;6;19;4;29;15305;4;P19;2;1;1;48;1;2
2008;6;19;5;29;15305;4;P49;14;5;1;33;2;3
2008;6;19;6;29;15305;4;P56;2;1;1;33;2;4
2008;6;19;1;46;15306;2;B1;4;1;1;57;1;1
2008;6;19;2;46;15306;3;C6;6;2;1;33;2;1
2008;6;19;3;46;15306;1;A7;3;3;1;43;2;1
2008;6;19;1;9;15307;1;A6;3;2;1;43;2;1
2008;6;19;1;9;15308;1;A18;4;6;1;38;2;1
2008;6;19;2;9;15308;1;A3;3;1;1;72;1;1
2008;6;19;3;9;15308;1;A22;4;2;1;62;1;2
2008;6;19;4;9;15308;2;B2;3;1;2;57;1;1
2008;6;19;5;9;15308;3;C41;13;2;1;28;2;3
2008;6;19;1;9;15309;1;A8;3;3;1;62;1;1
2008;6;19;2;9;15309;1;A21;1;1;1;62;1;2
2008;6;19;1;29;15310;3;C5;11;2;1;48;1;1
2008;6;19;2;29;15310;4;P39;14;1;1;43;1;3
2008;6;19;1;29;15311;2;B4;10;2;1;52;1;1
2008;6;19;2;29;15311;2;B3;12;1;1;52;1;1
2008;6;19;3;29;15311;2;B13;12;5;2;62;1;1
2008;6;19;4;29;15311;4;P7;4;3;2;28;2;1
2008;6;19;5;29;15311;4;P13;4;5;1;38;1;1
2008;6;19;6;29;15311;4;P9;4;3;2;23;2;1
2008;6;19;7;29;15311;4;P17;2;6;2;38;1;1
2008;6;19;8;29;15311;4;P15;4;5;2;38;1;1
2008;6;19;9;29;15311;4;P76;2;2;2;43;1;5
2008;6;19;10;29;15311;3;C21;14;1;1;57;1;2
2008;6;19;11;29;15311;3;C45;11;3;1;55;1;3
2008;6;19;12;29;15311;2;B16;12;6;1;52;1;1
2008;6;19;1;29;15312;2;B16;12;6;1;52;1;1
2008;6;19;2;29;15312;2;B17;6;6;2;38;2;1
2008;6;19;3;29;15312;3;C41;13;2;1;28;2;3
2008;6;19;4;29;15312;3;C53;14;6;1;38;2;3
2008;6;19;5;29;15312;3;C53;14;6;1;38;2;3
2008;6;19;6;29;15312;3;C49;4;5;2;26;2;3
2008;6;19;7;29;15312;3;C33;14;5;1;48;1;2
2008;6;19;8;29;15312;3;C46;2;4;1;48;1;3
2008;6;19;9;29;15312;3;C40;14;2;2;28;2;3
2008;6;19;10;29;15312;3;C12;14;4;1;43;1;1
2008;6;19;11;29;15312;3;C12;14;4;1;43;1;1
2008;6;19;12;29;15312;3;C11;7;4;1;33;2;1
2008;6;19;13;29;15312;3;C27;11;3;1;48;1;2
2008;6;19;14;29;15312;3;C23;3;2;1;43;1;2
2008;6;19;15;29;15312;3;C26;14;3;1;28;2;2
2008;6;19;16;29;15312;3;C45;11;3;1;55;1;3
2008;6;19;17;29;15312;3;C51;6;5;1;20;2;3
2008;6;19;18;29;15312;1;A4;3;2;2;38;2;1
2008;6;19;19;29;15312;1;A10;3;4;1;38;2;1
2008;6;19;20;29;15312;1;A11;3;4;1;62;1;1
2008;6;19;21;29;15312;1;A31;6;5;2;62;1;2
2008;6;19;22;29;15312;1;A25;1;3;1;38;2;2
2008;6;19;23;29;15312;1;A41;4;2;1;43;2;3
2008;6;19;24;29;15312;2;B20;8;1;1;43;2;2
2008;6;19;25;29;15312;2;B24;11;2;1;57;1;2
2008;6;19;1;9;15313;1;A1;8;1;1;28;2;1
2008;6;19;2;9;15313;1;A3;3;1;1;72;1;1
2008;6;19;1;29;15314;3;C12;14;4;1;43;1;1
2008;6;19;2;29;15314;3;C4;4;2;1;48;1;1
2008;6;19;3;29;15314;3;C34;7;6;1;48;1;2
2008;6;19;4;29;15314;3;C53;14;6;1;38;2;3
2008;6;19;5;29;15314;3;C55;13;1;1;48;1;4
2008;6;19;6;29;15314;1;A13;1;5;1;28;2;1
2008;6;19;7;29;15314;1;A2;3;1;1;43;2;1
2008;6;19;8;29;15314;1;A30;6;4;1;38;2;2
2008;6;19;1;46;15315;4;P4;4;2;1;38;1;1
2008;6;19;1;46;15316;2;B1;4;1;1;57;1;1
2008;6;19;2;46;15316;2;B3;12;1;1;52;1;1
2008;6;19;3;46;15316;2;B4;10;2;1;52;1;1
2008;6;19;4;46;15316;2;B16;12;6;1;52;1;1
2008;6;19;5;46;15316;2;B17;6;6;2;38;2;1
2008;6;19;1;9;15317;3;C33;14;5;1;48;1;2
2008;6;19;2;9;15317;3;C49;4;5;2;26;2;3
2008;6;19;3;9;15317;3;C50;9;5;2;20;2;3
2008;6;19;4;9;15317;3;C51;6;5;1;20;2;3
2008;6;19;5;9;15317;3;C57;5;1;2;33;2;4
2008;6;19;6;9;15317;1;A10;3;4;1;38;2;1
2008;6;19;7;9;15317;2;B4;10;2;1;52;1;1
2008;6;19;8;9;15317;3;C5;11;2;1;48;1;1
2008;6;19;9;9;15317;3;C6;6;2;1;33;2;1
2008;6;19;10;9;15317;3;C17;14;6;1;48;1;1
2008;6;19;11;9;15317;3;C34;7;6;1;48;1;2
2008;6;19;12;9;15317;3;C55;13;1;1;48;1;4
2008;6;19;13;9;15317;3;C56;6;1;2;57;1;4
2008;6;19;14;9;15317;3;C59;5;2;2;52;1;4
2008;6;19;15;9;15317;3;C41;13;2;1;28;2;3
2008;6;19;16;9;15317;3;C23;3;2;1;43;1;2
2008;6;19;1;29;15318;1;A12;2;4;1;38;2;1
2008;6;19;2;29;15318;1;A18;4;6;1;38;2;1
2008;6;19;1;9;15319;1;A16;1;6;1;33;2;1
2008;6;19;2;9;15319;1;A3;3;1;1;72;1;1
2008;6;19;3;9;15319;1;A2;3;1;1;43;2;1
2008;6;19;4;9;15319;1;A12;2;4;1;38;2;1
2008;6;19;1;9;15320;1;A14;3;5;1;60;1;1
2008;6;19;2;9;15320;1;A6;3;2;1;43;2;1
2008;6;19;3;9;15320;2;B3;12;1;1;52;1;1
2008;6;19;1;9;15321;3;C6;6;2;1;33;2;1
2008;6;19;2;9;15321;3;C10;9;4;2;28;2;1
2008;6;19;3;9;15321;3;C1;4;1;2;28;2;1
2008;6;19;4;9;15321;3;C14;9;5;1;23;2;1
2008;6;19;5;9;15321;3;C29;6;4;2;52;1;2
2008;6;19;1;29;15322;1;A31;6;5;2;62;1;2
2008;6;19;2;29;15322;3;C5;11;2;1;48;1;1
2008;6;19;1;9;15323;1;A9;3;3;1;82;1;1
2008;6;19;2;9;15323;1;A14;3;5;1;60;1;1
2008;6;19;3;9;15323;1;A10;3;4;1;38;2;1
2008;6;19;4;9;15323;1;A2;3;1;1;43;2;1
2008;6;19;5;9;15323;1;A3;3;1;1;72;1;1
2008;6;19;6;9;15323;1;A4;3;2;2;38;2;1
2008;6;19;7;9;15323;1;A5;3;2;1;43;2;1
2008;6;19;8;9;15323;1;A6;3;2;1;43;2;1
2008;6;19;9;9;15323;1;A7;3;3;1;43;2;1
2008;6;19;10;9;15323;1;A8;3;3;1;62;1;1
2008;6;19;11;9;15323;1;A12;2;4;1;38;2;1
2008;6;19;12;9;15323;1;A13;1;5;1;28;2;1
2008;6;19;13;9;15323;1;A15;14;5;2;33;2;1
2008;6;19;14;9;15323;1;A16;1;6;1;33;2;1
2008;6;19;15;9;15323;1;A17;2;6;1;62;1;1
2008;6;19;16;9;15323;2;B2;3;1;2;57;1;1
2008;6;19;17;9;15323;1;A31;6;5;2;62;1;2
2008;6;19;18;9;15323;1;A32;2;5;1;38;2;2
2008;6;19;1;29;15324;1;A17;2;6;1;62;1;1
2008;6;19;1;9;15325;1;A2;3;1;1;43;2;1
2008;6;19;2;9;15325;3;C34;7;6;1;48;1;2
2008;6;19;3;9;15325;3;C49;4;5;2;26;2;3
2008;6;19;4;9;15325;2;B4;10;2;1;52;1;1
2008;6;19;5;9;15325;1;A4;3;2;2;38;2;1
2008;6;19;6;9;15325;1;A13;1;5;1;28;2;1
2008;6;19;7;9;15325;1;A13;1;5;1;28;2;1
2008;6;19;8;9;15325;1;A11;3;4;1;62;1;1
2008;6;19;9;9;15325;1;A15;14;5;2;33;2;1
2008;6;19;1;29;15326;1;A3;3;1;1;72;1;1
2008;6;19;2;29;15326;1;A40;4;2;2;38;2;3
2008;6;19;3;29;15326;4;P2;3;1;1;28;2;1
2008;6;19;4;29;15326;4;P3;2;1;1;48;1;1
2008;6;19;5;29;15326;4;P25;2;3;2;43;1;2
2008;6;19;6;29;15326;4;P26;4;3;1;43;1;2
2008;6;19;7;29;15326;4;P29;5;4;2;33;2;2
2008;6;19;8;29;15326;4;P33;9;5;1;43;1;2
2008;6;19;9;29;15326;4;P52;11;6;2;23;2;3
2008;6;19;10;29;15326;4;P61;1;3;2;28;2;4
2008;6;19;11;29;15326;4;P62;12;3;2;33;2;4
2008;6;19;12;29;15326;4;P71;2;6;2;33;2;4
2008;6;19;13;29;15326;4;P82;6;4;2;48;1;5
2008;6;19;1;29;15327;1;A1;8;1;1;28;2;1
2008;6;19;2;29;15327;1;A3;3;1;1;72;1;1
2008;6;19;3;29;15327;1;A16;1;6;1;33;2;1
2008;6;19;4;29;15327;1;A6;3;2;1;43;2;1
2008;6;19;5;29;15327;2;B10;2;4;1;67;1;1
2008;6;19;6;29;15327;2;B13;12;5;2;62;1;1
2008;6;19;7;29;15327;3;C14;9;5;1;23;2;1
2008;6;19;8;29;15327;3;C11;7;4;1;33;2;1
2008;6;19;9;29;15327;3;C9;6;3;1;48;1;1
2008;6;19;10;29;15327;3;C23;3;2;1;43;1;2
2008;6;19;11;29;15327;3;C27;11;3;1;48;1;2
2008;6;19;12;29;15327;3;C42;7;2;1;28;2;3
2008;6;19;13;29;15327;4;P7;4;3;2;28;2;1
2008;6;19;1;29;15328;2;B25;6;3;1;38;2;2
2008;6;19;2;29;15328;2;B24;11;2;1;57;1;2
2008;6;19;3;29;15328;2;B26;13;3;1;57;1;2
2008;6;19;4;29;15328;2;B27;2;3;1;57;1;2
2008;6;19;5;29;15328;2;B30;9;4;1;57;1;2
2008;6;19;6;29;15328;2;B32;6;5;1;38;2;2
2008;6;19;7;29;15328;2;B19;13;1;1;38;2;2
2008;6;19;8;29;15328;2;B4;10;2;1;52;1;1
2008;6;19;9;29;15328;1;A31;6;5;2;62;1;2
2008;6;19;1;29;15329;4;P10;4;4;2;65;1;1
2008;6;19;2;29;15329;4;P23;6;2;2;28;2;2
2008;6;19;3;29;15329;4;P43;7;3;2;38;1;3
2008;6;19;4;29;15329;4;P52;11;6;2;23;2;3
2008;6;19;5;29;15329;4;P64;12;4;2;28;2;4
2008;6;19;6;29;15329;4;P1;3;1;1;38;1;1
2008;6;19;7;29;15329;4;P9;4;3;2;23;2;1
2008;6;19;8;29;15329;4;P17;2;6;2;38;1;1
2008;6;19;9;29;15329;4;P2;3;1;1;28;2;1
2008;6;19;10;29;15329;3;C2;12;1;1;43;1;1
2008;6;19;11;29;15329;3;C25;2;3;1;33;2;2
2008;6;19;12;29;15329;3;C50;9;5;2;20;2;3
2008;6;19;13;29;15329;3;C57;5;1;2;33;2;4
2008;6;19;14;29;15329;3;C56;6;1;2;57;1;4
2008;6;19;1;29;15330;4;P1;3;1;1;38;1;1
2008;6;19;2;29;15330;4;P3;2;1;1;48;1;1
2008;6;19;3;29;15330;1;A13;1;5;1;28;2;1
2008;6;19;4;29;15330;1;A10;3;4;1;38;2;1
2008;6;19;5;29;15330;1;A14;3;5;1;60;1;1
2008;6;19;6;29;15330;1;A15;14;5;2;33;2;1
2008;6;19;7;29;15330;1;A12;2;4;1;38;2;1
2008;6;19;8;29;15330;3;C13;9;5;1;48;1;1
2008;6;19;1;29;15331;1;A5;3;2;1;43;2;1
2008;6;19;2;29;15331;1;A9;3;3;1;82;1;1
2008;6;19;1;29;15332;4;P4;4;2;1;38;1;1
2008;6;19;2;29;15332;1;A9;3;3;1;82;1;1
2008;6;19;1;29;15333;1;A3;3;1;1;72;1;1
2008;6;20;1;29;15334;4;P21;4;1;1;33;2;2
2008;6;20;2;29;15334;4;P20;7;1;1;23;2;2
2008;6;20;3;29;15334;4;P21;4;1;1;33;2;2
2008;6;20;4;29;15334;1;A12;2;4;1;38;2;1
2008;6;20;1;3;15335;2;B32;6;5;1;38;2;2
2008;6;20;2;3;15335;4;P23;6;2;2;28;2;2
2008;6;20;3;3;15335;4;P50;6;5;2;33;2;3
2008;6;20;1;29;15336;2;B13;12;5;2;62;1;1
2008;6;20;2;29;15336;2;B13;12;5;2;62;1;1
2008;6;20;3;29;15336;2;B15;9;5;1;38;2;1
2008;6;20;4;29;15336;2;B15;9;5;1;38;2;1
2008;6;20;5;29;15336;2;B2;3;1;2;57;1;1
2008;6;20;6;29;15336;2;B10;2;4;1;67;1;1
2008;6;20;7;29;15336;3;C32;2;5;1;33;2;2
2008;6;20;8;29;15336;3;C31;12;5;1;33;2;2
2008;6;20;1;9;15337;2;B10;2;4;1;67;1;1
2008;6;20;2;9;15337;2;B15;9;5;1;38;2;1
2008;6;20;3;9;15337;1;A9;3;3;1;82;1;1
2008;6;20;4;9;15337;2;B12;2;4;1;38;2;1
2008;6;20;5;9;15337;2;B15;9;5;1;38;2;1
2008;6;20;6;9;15337;2;B14;2;5;1;62;1;1
2008;6;20;1;9;15338;2;B4;10;2;1;52;1;1
2008;6;20;2;9;15338;3;C57;5;1;2;33;2;4
2008;6;20;3;9;15338;3;C56;6;1;2;57;1;4
