session_id,n_clicks_observed,n_unique_pages,n_unique_models,n_unique_categories,n_unique_colours,price_mean,price_min,price_max,price_std,high_price_share_first_n,high_price_count_first_n,category_entropy,category_share_blouses,category_share_sale,category_share_skirts,category_share_trousers,top_category_share,mean_model_frequency,max_model_frequency,min_model_frequency,last_page,last_location,first_model_frequency,last_model_frequency,last_category_frequency,last_colour_frequency,category_transition_count,category_switch_rate,colour_switch_rate,model_switch_rate,mean_price_diff,std_price_diff,mean_price_deviation,category_revisit_rate,model_revisit_rate,colour_revisit_rate,max_abs_price_diff,n_price_increases,n_price_decreases,exploration_velocity_categories,exploration_velocity_models
10407,3,1,2,1,1,34.666666666666664,28,38,5.773502691896256,0.6666666666666666,2,-0.0,0.0,1.0,0.0,0.0,1.0,0.014235922232295759,0.018386219401631914,0.005935327893623451,1,1,0.018386219401631914,0.005935327893623451,0.175255364158356,0.21770927772741008,0,0.0,0.0,0.3333333333333333,-3.3333333333333335,5.773502691896257,-2.2222222222222214,0.6666666666666666,0.3333333333333333,0.6666666666666666,10.0,0,1,1.0,0.6666666666666666
10408,1,1,1,1,1,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.022375339981867633,0.022375339981867633,0.022375339981867633,1,2,0.022375339981867633,0.022375339981867633,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10409,5,2,4,1,3,38.0,28,43,6.123724356957945,0.8,4,-0.0,0.0,1.0,0.0,0.0,1.0,0.010233907524932005,0.018386219401631914,0.0011604714415231188,3,2,0.018386219401631914,0.0011604714415231188,0.175255364158356,0.07014808099123603,0,0.0,0.4,0.6,1.0,10.8397416943394,-0.08333333333333286,0.8,0.2,0.4,15.0,2,1,1.0,0.55
10410,2,2,2,1,2,48.0,48,48,0.0,1.0,2,-0.0,1.0,0.0,0.0,0.0,1.0,0.0046660622544575404,0.006165004533091568,0.0031671199758235118,1,5,0.0031671199758235118,0.006165004533091568,0.2042429737080689,0.07014808099123603,0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1.0,0.75
10411,4,1,4,3,4,41.5,28,62,16.603212540549695,0.5,2,1.5,0.25,0.0,0.25,0.5,0.5,0.012985796313085524,0.022544575400423088,0.007796917497733454,1,5,0.007796917497733454,0.013127833182230281,0.3564944091870656,0.0504925959504382,2,0.5,0.75,0.75,-5.0,20.428737928059416,-6.125,0.25,0.0,0.0,34.0,1,1,0.75,0.625
10412,5,1,5,1,5,47.0,43,48,2.2360679774997894,1.0,5,-0.0,1.0,0.0,0.0,0.0,1.0,0.008389241462677546,0.01272892112420671,0.005234209731036567,1,6,0.008304623753399819,0.00971894832275612,0.2042429737080689,0.08348141432456936,0,0.0,0.8,0.8,1.0,2.2360679774997894,1.2833333333333328,0.8,0.0,0.0,5.0,1,0,1.0,0.6
10413,5,4,5,3,5,39.0,33,43,4.183300132670378,0.4,2,1.5219280948873621,0.2,0.4,0.0,0.4,0.4,0.0037255968570565124,0.011193714113025083,0.0008099123602296767,3,3,0.011193714113025083,0.0012934421275309761,0.175255364158356,0.03696585071018434,2,0.4,0.8,0.8,-1.0,6.519202405202649,-0.95,0.4,0.0,0.0,10.0,1,3,0.6666666666666666,0.6
10414,5,2,5,1,4,34.0,28,38,4.183300132670378,0.4,2,-0.0,0.0,1.0,0.0,0.0,1.0,0.0076228467815049866,0.018386219401631914,0.0014868540344514958,1,3,0.010299184043517678,0.002925355092172862,0.175255364158356,0.17448171653067393,0,0.0,0.8,0.8,-1.0,5.477225575051661,-0.03333333333333286,0.8,0.0,0.2,10.0,1,1,1.0,0.6
10415,2,1,2,2,2,52.5,38,67,20.506096654409877,0.5,1,1.0,0.0,0.0,0.5,0.5,0.5,0.018374131157449382,0.021686310063463284,0.015061952251435478,1,4,0.021686310063463284,0.015061952251435478,0.3564944091870656,0.21770927772741008,1,0.5,0.5,0.5,-14.5,20.506096654409877,-7.25,0.0,0.0,0.0,29.0,0,1,0.75,0.75
10416,1,1,1,1,1,43.0,43,43,0.0,1.0,1,-0.0,0.0,1.0,0.0,0.0,1.0,0.010311272287700212,0.010311272287700212,0.010311272287700212,1,2,0.010311272287700212,0.010311272287700212,0.175255364158356,0.17448171653067393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10417,3,1,3,2,3,42.666666666666664,28,62,17.473789896108208,0.3333333333333333,1,0.9182958340544896,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.01657298277425204,0.022544575400423088,0.010903596252644303,1,1,0.010903596252644303,0.022544575400423088,0.3564944091870656,0.024527047446358415,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,-3.3333333333333335,29.143323992525858,-0.8888888888888881,0.3333333333333333,0.0,0.0,34.0,1,1,0.6666666666666666,0.6666666666666666
10418,2,1,2,1,2,67.0,67,67,0.0,1.0,2,-0.0,0.0,0.0,1.0,0.0,1.0,0.00395889996977939,0.005838621940163192,0.0020791779993955877,2,2,0.005838621940163192,0.0020791779993955877,0.2640072529465095,0.17448171653067393,0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1.0,0.75
10419,3,1,3,2,3,36.333333333333336,33,38,2.886751345948128,0.3333333333333333,1,0.9182958340544896,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.017471542258486957,0.02076760350559081,0.01326080386823814,1,1,0.02076760350559081,0.018386219401631914,0.175255364158356,0.21770927772741008,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.8867513459481287,1.3888888888888882,0.3333333333333333,0.0,0.0,5.0,1,0,0.6666666666666666,0.6666666666666666
10420,5,3,5,3,3,36.8,28,57,11.497825881443848,0.2,1,1.5219280948873621,0.0,0.4,0.2,0.4,0.4,0.008807494711393169,0.02076760350559081,0.0013780598368087035,3,4,0.02076760350559081,0.0013780598368087035,0.175255364158356,0.08348141432456936,2,0.4,0.6,0.8,-1.0,17.11724276862369,0.24000000000000057,0.4,0.0,0.4,24.0,1,2,0.6666666666666666,0.6
10421,5,1,5,3,4,41.8,38,52,6.099180272790763,0.6,3,1.5219280948873621,0.0,0.4,0.2,0.4,0.4,0.012946509519492295,0.027778785131459656,0.003892414626775461,1,5,0.027778785131459656,0.003892414626775461,0.175255364158356,0.17448171653067393,2,0.4,0.8,0.8,-2.8,4.08656334834051,-3.8766666666666665,0.4,0.0,0.2,9.0,0,2,0.7333333333333334,0.6
10422,5,3,5,2,5,40.8,28,52,10.084641788382966,0.6,3,0.7219280948873623,0.8,0.0,0.2,0.0,0.8,0.008626171048655182,0.027778785131459656,0.000894530069507404,2,2,0.007796917497733454,0.0018374131157449381,0.2042429737080689,0.06035660320338471,2,0.4,0.8,0.8,-3.0,14.7648230602334,-4.043333333333332,0.6,0.0,0.0,24.0,2,2,0.9,0.6
10423,3,2,3,1,3,63.666666666666664,57,67,5.773502691896256,1.0,3,-0.0,0.0,0.0,1.0,0.0,1.0,0.01311977435277526,0.021686310063463284,0.005838621940163192,2,2,0.021686310063463284,0.011834391054699306,0.2640072529465095,0.030740404956180113,0,0.0,0.6666666666666666,0.6666666666666666,-3.3333333333333335,5.773502691896257,-2.2222222222222214,0.6666666666666666,0.0,0.0,10.0,0,1,1.0,0.6666666666666666
10424,1,1,1,1,1,62.0,62,62,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.008473859171955273,0.008473859171955273,0.008473859171955273,1,5,0.008473859171955273,0.008473859171955273,0.2640072529465095,0.17448171653067393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10425,5,2,4,1,4,41.8,38,57,8.497058314499203,0.2,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.008754306436990027,0.011834391054699306,0.0061891810214566335,2,2,0.0061891810214566335,0.011834391054699306,0.2640072529465095,0.030740404956180113,0,0.0,0.6,0.6,3.8,8.497058314499201,3.0400000000000005,0.8,0.2,0.2,19.0,1,0,1.0,0.55
10426,1,1,1,1,1,62.0,62,62,0.0,1.0,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.003795708673315201,0.003795708673315201,0.003795708673315201,3,1,0.003795708673315201,0.003795708673315201,0.3564944091870656,0.17448171653067393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10427,1,1,1,1,1,57.0,57,57,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.011834391054699306,0.011834391054699306,0.011834391054699306,2,2,0.011834391054699306,0.011834391054699306,0.2640072529465095,0.030740404956180113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10428,5,1,4,1,4,48.4,38,57,7.700649323271382,0.6,3,-0.0,0.0,0.0,1.0,0.0,1.0,0.01811060743427017,0.027778785131459656,0.010903596252644303,1,2,0.012269567845270474,0.027778785131459656,0.2640072529465095,0.027778785131459656,0,0.0,0.6,0.6,-1.0,10.14889156509222,-1.3799999999999997,0.8,0.2,0.2,14.0,1,2,1.0,0.7
10429,5,2,4,3,4,52.4,48,62,5.727128425310542,1.0,5,1.5219280948873621,0.4,0.0,0.4,0.2,0.4,0.013246297975219099,0.027778785131459656,0.004122091266243578,1,2,0.008872771229978845,0.01272892112420671,0.2042429737080689,0.030740404956180113,2,0.4,0.6,0.6,-2.8,4.381780460041329,-3.646666666666667,0.4,0.2,0.2,10.0,0,2,0.7333333333333334,0.7
10430,5,4,5,2,4,36.8,23,62,15.959323293924463,0.2,1,0.9709505944546686,0.0,0.6,0.0,0.4,0.6,0.004025385312783318,0.008872771229978845,0.0013780598368087035,3,4,0.008872771229978845,0.0013780598368087035,0.175255364158356,0.08348141432456936,1,0.2,0.6,0.8,-6.8,11.77709641634983,-9.793333333333333,0.6,0.0,0.2,20.0,1,2,0.8,0.6
10431,5,3,5,4,2,39.8,28,52,10.059821071967432,0.4,2,1.9219280948873623,0.4,0.2,0.2,0.2,0.4,0.010903596252644305,0.027778785131459656,0.0013659715926261711,1,5,0.0026473254759746146,0.02076760350559081,0.3564944091870656,0.08348141432456936,3,0.6,0.4,0.8,-1.0,18.920887928424502,-0.25999999999999945,0.2,0.0,0.6,24.0,2,2,0.55,0.6
10432,3,1,3,1,3,55.666666666666664,38,67,15.50268793897798,0.6666666666666666,2,-0.0,0.0,0.0,1.0,0.0,1.0,0.016286894328598773,0.021686310063463284,0.010903596252644303,1,5,0.021686310063463284,0.010903596252644303,0.2640072529465095,0.07014808099123603,0,0.0,0.6666666666666666,0.6666666666666666,-9.666666666666666,12.662279942148386,-6.722222222222221,0.6666666666666666,0.0,0.0,24.0,0,2,1.0,0.6666666666666666
10433,5,2,5,2,5,39.8,28,52,10.059821071967434,0.6,3,0.7219280948873623,0.8,0.2,0.0,0.0,0.8,0.005944998488969478,0.018386219401631914,0.0014989422786340285,2,6,0.018386219401631914,0.003747355696585071,0.2042429737080689,0.03696585071018434,1,0.2,0.8,0.8,2.0,17.621010186706094,2.2233333333333336,0.6,0.0,0.0,24.0,2,2,0.9,0.6
10434,5,2,5,2,5,41.4,28,50,8.82043082847998,0.6,3,0.7219280948873623,0.8,0.0,0.2,0.0,0.8,0.00667512843759444,0.01272892112420671,0.0034451495920217587,1,3,0.00806285886974917,0.0034451495920217587,0.2640072529465095,0.09132668479903294,1,0.2,0.8,0.8,2.0,12.227019260637483,3.5366666666666675,0.6,0.0,0.0,20.0,2,2,0.6,0.6
10435,5,2,5,1,3,36.0,23,48,10.36822067666386,0.6,3,-0.0,0.0,1.0,0.0,0.0,1.0,0.008846177092777274,0.018386219401631914,0.003324267150196434,2,1,0.018386219401631914,0.003324267150196434,0.175255364158356,0.03696585071018434,0,0.0,0.4,0.8,-3.0,14.832396974191326,-0.85,0.8,0.0,0.4,20.0,1,3,1.0,0.6
10436,5,2,5,2,4,29.0,23,38,6.519202405202649,0.0,0,0.7219280948873623,0.0,0.8,0.0,0.2,0.8,0.008142641281353884,0.022375339981867633,0.0010758537322453914,3,3,0.022375339981867633,0.0010758537322453914,0.175255364158356,0.030740404956180113,1,0.2,0.6,0.8,-2.0,9.082951062292475,-1.95,0.6,0.0,0.2,15.0,1,2,0.9,0.6
10437,3,1,3,1,3,47.333333333333336,38,52,8.082903768654761,0.6666666666666666,2,-0.0,0.0,0.0,1.0,0.0,1.0,0.008481918001410295,0.010903596252644303,0.00490782713810819,1,5,0.009634330613478393,0.010903596252644303,0.2640072529465095,0.07014808099123603,0,0.0,0.6666666666666666,0.6666666666666666,-4.666666666666667,8.082903768654761,-3.111111111111112,0.6666666666666666,0.0,0.0,14.0,0,1,1.0,0.6666666666666666
10438,2,2,2,2,2,31.5,20,43,16.263455967290593,0.0,0,1.0,0.5,0.0,0.0,0.5,0.5,0.01544877606527652,0.027126019945602903,0.003771532184950136,3,5,0.027126019945602903,0.003771532184950136,0.2042429737080689,0.07014808099123603,1,0.5,0.5,0.5,-11.5,16.263455967290593,-5.75,0.0,0.0,0.0,23.0,0,1,0.75,0.75
10439,5,3,5,2,4,42.8,28,62,13.330416347586446,0.6,3,0.7219280948873623,0.0,0.8,0.0,0.2,0.8,0.004059232396494409,0.008872771229978845,0.0011604714415231188,3,1,0.008872771229978845,0.0030341492898156544,0.175255364158356,0.08348141432456936,1,0.2,0.6,0.8,-3.8,20.117156856772777,-5.743333333333332,0.6,0.0,0.2,29.0,2,2,0.9,0.6
10440,4,2,4,2,2,50.0,43,62,9.055385138137417,1.0,4,1.0,0.5,0.0,0.5,0.0,0.5,0.008362042913266848,0.01627077666968873,0.002212148685403445,2,6,0.009634330613478393,0.002212148685403445,0.2042429737080689,0.08348141432456936,1,0.25,0.25,0.75,-2.25,12.120918557051139,-2.833333333333334,0.5,0.0,0.5,19.0,1,1,0.75,0.625
10441,1,1,1,1,1,57.0,57,57,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.008485947416137805,0.008485947416137805,0.008485947416137805,2,5,0.008485947416137805,0.008485947416137805,0.2640072529465095,0.07014808099123603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10442,1,1,1,1,1,62.0,62,62,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.008473859171955273,0.008473859171955273,0.008473859171955273,1,5,0.008473859171955273,0.008473859171955273,0.2640072529465095,0.17448171653067393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10443,1,1,1,1,1,67.0,67,67,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.021686310063463284,0.021686310063463284,0.021686310063463284,1,4,0.021686310063463284,0.021686310063463284,0.2640072529465095,0.17448171653067393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10444,5,1,5,2,4,35.0,28,38,4.47213595499958,0.4,2,0.7219280948873623,0.0,0.8,0.2,0.0,0.8,0.006297975219099426,0.010818978543366576,0.00242973708068903,1,5,0.010818978543366576,0.00242973708068903,0.175255364158356,0.0923541855545482,1,0.2,0.6,0.8,0.0,6.123724356957945,-0.15,0.6,0.0,0.2,10.0,1,2,0.9,0.6
10445,5,3,4,1,3,42.8,28,62,12.357184145265457,0.2,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.008411000302206106,0.022375339981867633,0.0033847083711090963,3,2,0.022375339981867633,0.0033847083711090963,0.3564944091870656,0.09132668479903294,0,0.0,0.6,0.6,-2.0,16.896745248715803,-2.1933333333333325,0.8,0.2,0.4,24.0,1,2,1.0,0.65
10446,5,2,5,2,4,40.6,23,57,14.774978849392644,0.6,3,0.9709505944546686,0.6,0.0,0.4,0.0,0.6,0.006926563916591115,0.010045330915684497,0.0035176790571169536,2,4,0.008570565125415533,0.0035176790571169536,0.2042429737080689,0.17448171653067393,1,0.2,0.6,0.8,-5.8,9.5236547606473,-8.703333333333333,0.6,0.0,0.2,20.0,1,3,0.8,0.6
10447,5,2,5,2,4,44.6,33,57,11.502173707608488,0.4,2,0.7219280948873623,0.0,0.0,0.8,0.2,0.8,0.012129344212753097,0.02076760350559081,0.008485947416137805,2,5,0.02076760350559081,0.008485947416137805,0.2640072529465095,0.07014808099123603,1,0.2,0.8,0.8,4.8,15.754364474646383,5.1466666666666665,0.6,0.0,0.2,19.0,3,1,0.9,0.6
10448,1,1,1,1,1,43.0,43,43,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.011193714113025083,0.011193714113025083,0.011193714113025083,1,3,0.011193714113025083,0.011193714113025083,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10449,1,1,1,1,1,82.0,82,82,0.0,1.0,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.01317618615896041,0.01317618615896041,0.01317618615896041,1,3,0.01317618615896041,0.01317618615896041,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10450,1,1,1,1,1,48.0,48,48,0.0,1.0,1,-0.0,1.0,0.0,0.0,0.0,1.0,0.005959504381988516,0.005959504381988516,0.005959504381988516,1,2,0.005959504381988516,0.005959504381988516,0.2042429737080689,0.0923541855545482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10451,1,1,1,1,1,28.0,28,28,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.022544575400423088,0.022544575400423088,0.022544575400423088,1,1,0.022544575400423088,0.022544575400423088,0.3564944091870656,0.024527047446358415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10452,1,1,1,1,1,57.0,57,57,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.012269567845270474,0.012269567845270474,0.012269567845270474,1,1,0.012269567845270474,0.012269567845270474,0.2640072529465095,0.0923541855545482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10453,1,1,1,1,1,48.0,48,48,0.0,1.0,1,-0.0,1.0,0.0,0.0,0.0,1.0,0.007796917497733454,0.007796917497733454,0.007796917497733454,1,3,0.007796917497733454,0.007796917497733454,0.2042429737080689,0.033593230583257784,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10454,1,1,1,1,1,23.0,23,23,0.0,0.0,0,-0.0,1.0,0.0,0.0,0.0,1.0,0.004194620731338773,0.004194620731338773,0.004194620731338773,1,1,0.004194620731338773,0.004194620731338773,0.2042429737080689,0.09132668479903294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10455,1,1,1,1,1,33.0,33,33,0.0,0.0,0,-0.0,1.0,0.0,0.0,0.0,1.0,0.004726503475370202,0.004726503475370202,0.004726503475370202,1,2,0.004726503475370202,0.004726503475370202,0.2042429737080689,0.09132668479903294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10456,5,1,5,1,3,43.8,33,62,10.986355173577813,0.2,1,-0.0,0.0,0.0,0.0,1.0,1.0,0.01348080991236023,0.01861589604110003,0.010927772741009369,1,3,0.010927772741009369,0.011193714113025083,0.3564944091870656,0.21770927772741008,0,0.0,0.6,0.8,2.0,15.346009253222807,3.6733333333333333,0.8,0.0,0.4,24.0,2,1,1.0,0.6
10457,5,1,5,1,4,52.2,38,62,8.955445270895245,0.8,4,-0.0,0.0,0.0,1.0,0.0,1.0,0.012673315200967058,0.027778785131459656,0.0034451495920217587,1,3,0.012269567845270474,0.0034451495920217587,0.2640072529465095,0.09132668479903294,0,0.0,0.8,0.8,-3.8,9.338094023943,-3.0900000000000007,0.8,0.0,0.2,14.0,1,3,1.0,0.6
10458,5,1,5,1,1,51.6,38,72,14.638989036132243,0.4,2,-0.0,0.0,0.0,0.0,1.0,1.0,0.019848896947718346,0.027126019945602903,0.015061952251435478,1,2,0.02279842852825627,0.01861589604110003,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.8,-3.8,23.509572518444482,-1.403333333333333,0.8,0.0,0.8,29.0,2,2,1.0,0.6
10459,5,3,5,1,2,54.0,43,62,10.074720839804943,0.6,3,-0.0,0.0,0.0,0.0,1.0,1.0,0.010146872166817771,0.027126019945602903,0.0031187669990933816,3,2,0.027126019945602903,0.0037110909640374738,0.3564944091870656,0.0923541855545482,0,0.0,0.2,0.8,0.0,13.509256086106296,1.75,0.8,0.0,0.6,19.0,2,2,1.0,0.6
10460,5,1,5,1,5,49.4,38,57,10.406728592598157,0.6,3,-0.0,0.0,0.0,1.0,0.0,1.0,0.008826835902085222,0.011834391054699306,0.007506799637352675,2,3,0.007651858567543065,0.007506799637352675,0.2640072529465095,0.033593230583257784,0,0.0,0.8,0.8,3.8,15.896540504147435,2.7866666666666675,0.8,0.0,0.0,19.0,2,1,1.0,0.6
10461,2,1,2,1,1,40.5,38,43,3.5355339059327378,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.02109398609851919,0.027126019945602903,0.015061952251435478,1,1,0.015061952251435478,0.027126019945602903,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.5,2.5,3.5355339059327378,1.25,0.5,0.0,0.5,5.0,1,0,1.0,0.75
10462,5,2,5,2,3,42.8,28,62,13.330416347586448,0.6,3,0.9709505944546686,0.6,0.0,0.0,0.4,0.6,0.008198247204593532,0.02076760350559081,0.0022725899063161074,2,6,0.02076760350559081,0.003747355696585071,0.2042429737080689,0.03696585071018434,1,0.2,0.6,0.8,3.0,21.106870919205434,0.6400000000000006,0.6,0.0,0.4,29.0,2,2,0.8,0.6
10463,5,2,5,2,4,46.6,28,67,16.93517050401324,0.4,2,0.7219280948873623,0.2,0.0,0.8,0.0,0.8,0.009295859776367483,0.01627077666968873,0.005838621940163192,1,1,0.01627077666968873,0.00806285886974917,0.2042429737080689,0.0923541855545482,1,0.2,0.6,0.8,-6.8,13.553597308463905,-9.403333333333332,0.6,0.0,0.2,29.0,1,2,0.6,0.6
10464,5,2,5,2,4,53.0,33,62,12.609520212918492,0.8,4,0.9709505944546686,0.4,0.0,0.0,0.6,0.6,0.00742701722574796,0.02279842852825627,0.0016198247204593534,2,5,0.02279842852825627,0.003082502266545784,0.2042429737080689,0.08348141432456936,1,0.2,0.6,0.8,-2.8,16.084153692376855,-5.316666666666667,0.6,0.0,0.2,29.0,2,2,0.7,0.6
10465,1,1,1,1,1,28.0,28,28,0.0,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.013127833182230281,0.013127833182230281,0.013127833182230281,1,5,0.013127833182230281,0.013127833182230281,0.3564944091870656,0.0504925959504382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10466,1,1,1,1,1,38.0,38,38,0.0,0.0,0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0061891810214566335,0.0061891810214566335,0.0061891810214566335,2,1,0.0061891810214566335,0.0061891810214566335,0.2640072529465095,0.033593230583257784,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10467,5,3,5,2,5,35.0,28,43,5.70087712549569,0.4,2,0.7219280948873623,0.0,0.8,0.0,0.2,0.8,0.009791477787851315,0.022544575400423088,0.001414324569356301,1,1,0.001414324569356301,0.022544575400423088,0.3564944091870656,0.024527047446358415,1,0.2,0.8,0.8,-1.0,7.416198487095663,0.18333333333333285,0.6,0.0,0.0,10.0,1,2,0.6,0.6
10468,5,2,4,3,3,41.8,33,67,14.737706741552431,0.4,2,1.3709505944546687,0.0,0.2,0.2,0.6,0.6,0.009411906920519793,0.021686310063463284,0.002067089755213055,1,2,0.010927772741009369,0.010311272287700212,0.175255364158356,0.17448171653067393,3,0.6,0.8,0.8,2.0,24.454038521274967,3.0733333333333333,0.4,0.2,0.4,34.0,2,1,0.6,0.65
10469,5,2,5,1,4,53.4,38,67,12.421755109484328,0.6,3,-0.0,0.0,0.0,1.0,0.0,1.0,0.008744635841644002,0.021686310063463284,0.001982472045935328,2,3,0.021686310063463284,0.004073738289513448,0.2640072529465095,0.09132668479903294,0,0.0,0.6,0.8,-5.8,5.06951674225463,-7.43,0.8,0.0,0.2,14.0,0,4,1.0,0.6
10470,4,1,4,3,3,47.75,38,62,10.3400515794974,0.5,2,1.5,0.25,0.0,0.25,0.5,0.5,0.013164097914777878,0.02279842852825627,0.0034451495920217587,1,2,0.0034451495920217587,0.01861589604110003,0.3564944091870656,0.21770927772741008,2,0.5,0.5,0.75,1.25,14.72809107341025,3.229166666666666,0.25,0.0,0.25,19.0,2,1,0.75,0.625
10471,5,2,5,2,4,56.4,43,67,10.310189135025603,0.8,4,0.7219280948873623,0.0,0.2,0.8,0.0,0.8,0.009965548504079783,0.021686310063463284,0.001414324569356301,2,1,0.001414324569356301,0.001982472045935328,0.2640072529465095,0.024527047446358415,1,0.2,0.8,0.8,-1.0,13.619838471876236,0.2700000000000003,0.6,0.0,0.2,19.0,1,2,0.9,0.6
10472,5,3,5,2,4,45.6,28,57,12.074767078498866,0.6,3,0.7219280948873623,0.8,0.0,0.0,0.2,0.8,0.0032227258990631612,0.005016621335750982,0.000894530069507404,4,1,0.002949531580537927,0.005016621335750982,0.2042429737080689,0.09132668479903294,1,0.2,0.6,0.8,2.8,16.02186006679624,3.13,0.6,0.0,0.2,29.0,1,1,0.9,0.6
10473,1,1,1,1,1,67.0,67,67,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.021686310063463284,0.021686310063463284,0.021686310063463284,1,4,0.021686310063463284,0.021686310063463284,0.2640072529465095,0.17448171653067393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10474,2,1,2,1,1,40.5,38,43,3.5355339059327378,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.02109398609851919,0.027126019945602903,0.015061952251435478,1,1,0.015061952251435478,0.027126019945602903,0.3564944091870656,0.21770927772741008,0,0.0,0.0,0.5,2.5,3.5355339059327378,1.25,0.5,0.0,0.5,5.0,1,0,1.0,0.75
10475,1,1,1,1,1,33.0,33,33,0.0,0.0,0,-0.0,0.0,1.0,0.0,0.0,1.0,0.0011604714415231188,0.0011604714415231188,0.0011604714415231188,4,1,0.0011604714415231188,0.0011604714415231188,0.175255364158356,0.17448171653067393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10476,1,1,1,1,1,62.0,62,62,0.0,1.0,1,-0.0,0.0,0.0,1.0,0.0,1.0,0.01627077666968873,0.01627077666968873,0.01627077666968873,1,5,0.01627077666968873,0.01627077666968873,0.2640072529465095,0.06035660320338471,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
10477,2,1,2,1,2,33.0,28,38,7.0710678118654755,0.0,0,-0.0,0.0,0.0,0.0,1.0,1.0,0.017751586582048957,0.022375339981867633,0.013127833182230281,1,5,0.022375339981867633,0.013127833182230281,0.3564944091870656,0.0504925959504382,0,0.0,0.5,0.5,-5.0,7.0710678118654755,-2.5,0.5,0.0,0.0,10.0,0,1,1.0,0.75
